titrable_acidity,temperature,pH,conductivity,status,created_at,acidity_status
0.13,24.3,6.58,1.0,BAD,4/28/2025 23:41,Normal Acidity
0.13,24.6,6.6,1.0,BAD,4/28/2025 23:41,Low Acidity
0.13,24.4,6.61,1.0,BAD,4/28/2025 23:41,Low Acidity
0.13,24.3,6.63,1.0,BAD,4/28/2025 23:41,Low Acidity
0.13,24.1,6.63,0.95,BAD,4/28/2025 23:41,Low Acidity
0.127,23.7,6.64,1.0,BAD,4/28/2025 23:41,Low Acidity
0.13,24.0,6.68,1.0,BAD,4/28/2025 23:41,Low Acidity
0.132,24.0,6.69,1.0,BAD,4/28/2025 23:41,Normal Acidity
0.129,24.0,6.71,1.03,BAD,4/28/2025 23:41,Normal Acidity
0.13,24.0,6.68,1.01,BAD,4/28/2025 23:41,Normal Acidity
0.127,23.8,6.63,0.99,BAD,4/28/2025 23:41,Low Acidity
0.128,24.0,6.62,1.02,BAD,4/28/2025 23:41,Normal Acidity
0.13,23.9,6.6,1.01,BAD,4/28/2025 23:41,Normal Acidity
0.13,24.2,6.58,0.96,BAD,4/28/2025 23:41,Normal Acidity
0.13,24.0,6.62,1.0,BAD,4/28/2025 23:41,Low Acidity
0.13,24.4,6.63,1.0,BAD,4/28/2025 23:41,Low Acidity
0.132,24.3,6.67,1.0,BAD,4/28/2025 23:41,Normal Acidity
0.136,24.0,6.69,0.98,BAD,4/28/2025 23:41,Normal Acidity
0.133,24.0,6.66,0.94,BAD,4/28/2025 23:41,Normal Acidity
0.137,24.1,6.69,1.0,BAD,4/28/2025 23:41,Normal Acidity
0.138,24.2,6.7,1.0,BAD,4/28/2025 23:41,Normal Acidity
0.134,24.4,6.67,0.98,BAD,4/28/2025 23:41,Normal Acidity
0.13,24.6,6.71,1.0,BAD,4/28/2025 23:41,Low Acidity
0.13,24.7,6.67,0.96,BAD,4/28/2025 23:42,Low Acidity
0.13,24.7,6.7,1.0,BAD,4/28/2025 23:42,Low Acidity
0.13,24.5,6.7,0.98,BAD,4/28/2025 23:42,Low Acidity
0.13,24.9,6.68,0.94,BAD,4/28/2025 23:42,Low Acidity
0.13,24.9,6.67,1.0,BAD,4/28/2025 23:42,Low Acidity
0.131,24.6,6.65,1.0,BAD,4/28/2025 23:42,Normal Acidity
0.13,24.1,6.66,1.0,BAD,4/28/2025 23:42,Low Acidity
0.131,24.0,6.67,1.01,BAD,4/28/2025 23:42,Normal Acidity
0.135,24.0,6.68,1.05,BAD,4/28/2025 23:42,Normal Acidity
0.131,24.1,6.65,1.08,BAD,4/28/2025 23:42,Normal Acidity
0.127,24.0,6.68,1.06,BAD,4/28/2025 23:42,Normal Acidity
0.13,24.0,6.72,1.1,BAD,4/28/2025 23:42,Normal Acidity
0.13,24.3,6.73,1.08,BAD,4/28/2025 23:42,Normal Acidity
0.13,24.2,6.71,1.04,BAD,4/28/2025 23:42,Normal Acidity
0.134,23.9,6.72,1.0,BAD,4/28/2025 23:42,Normal Acidity
0.131,24.2,6.69,1.0,BAD,4/28/2025 23:42,Normal Acidity
0.127,24.0,6.66,0.98,BAD,4/28/2025 23:42,Low Acidity
0.13,24.0,6.61,1.0,BAD,4/28/2025 23:42,Low Acidity
0.13,24.0,6.62,1.0,BAD,4/28/2025 23:42,Low Acidity
0.129,23.5,6.66,1.01,BAD,4/28/2025 23:42,Normal Acidity
0.13,24.0,6.65,1.0,BAD,4/28/2025 23:42,Low Acidity
0.13,23.9,6.68,1.0,BAD,4/28/2025 23:42,Low Acidity
0.13,24.3,6.7,1.0,BAD,4/28/2025 23:42,Low Acidity
0.13,24.0,6.66,1.0,BAD,4/28/2025 23:42,Low Acidity
0.13,24.4,6.63,1.0,BAD,4/28/2025 23:42,Low Acidity
0.125,24.7,6.58,1.02,BAD,4/28/2025 23:42,Normal Acidity
0.13,24.5,6.61,0.97,BAD,4/28/2025 23:42,Low Acidity
0.125,24.3,6.64,1.0,BAD,4/28/2025 23:42,Low Acidity
0.13,24.0,6.59,1.0,BAD,4/28/2025 23:42,Normal Acidity
0.13,24.4,6.54,1.04,BAD,4/28/2025 23:42,Normal Acidity
0.13,24.1,6.53,1.04,BAD,4/28/2025 23:43,Normal Acidity
0.13,23.6,6.57,1.06,BAD,4/28/2025 23:43,Normal Acidity
0.13,24.0,6.57,1.07,BAD,4/28/2025 23:43,Normal Acidity
0.133,24.0,6.53,1.02,BAD,4/28/2025 23:43,Normal Acidity
0.13,24.0,6.49,1.02,BAD,4/28/2025 23:43,Normal Acidity
0.13,24.0,6.45,1.0,BAD,4/28/2025 23:43,Normal Acidity
0.133,23.9,6.5,1.0,BAD,4/28/2025 23:43,Normal Acidity
0.13,24.0,6.47,1.0,BAD,4/28/2025 23:43,Normal Acidity
0.133,24.2,6.5,0.96,BAD,4/28/2025 23:43,Normal Acidity
0.13,24.2,6.53,1.0,BAD,4/28/2025 23:43,Normal Acidity
0.13,24.1,6.5,1.0,BAD,4/28/2025 23:43,Normal Acidity
0.129,24.0,6.5,1.0,BAD,4/28/2025 23:43,Normal Acidity
0.126,24.0,6.5,1.0,BAD,4/28/2025 23:43,Normal Acidity
0.13,23.5,6.46,1.01,BAD,4/28/2025 23:43,Normal Acidity
0.13,24.0,6.5,1.0,BAD,4/28/2025 23:43,Normal Acidity
0.13,24.2,6.45,0.97,BAD,4/28/2025 23:43,Normal Acidity
0.127,24.4,6.5,1.0,BAD,4/28/2025 23:43,Normal Acidity
0.13,24.3,6.5,0.97,BAD,4/28/2025 23:43,Normal Acidity
0.13,24.0,6.47,1.0,BAD,4/28/2025 23:43,Normal Acidity
0.13,24.0,6.5,1.04,BAD,4/28/2025 23:43,Normal Acidity
0.132,24.3,6.5,1.06,BAD,4/28/2025 23:43,Normal Acidity
0.134,24.7,6.51,1.05,BAD,4/28/2025 23:43,Normal Acidity
0.135,24.9,6.5,1.0,BAD,4/28/2025 23:43,Normal Acidity
0.133,25.0,6.5,1.0,BAD,4/28/2025 23:43,Normal Acidity
0.13,24.7,6.5,0.95,BAD,4/28/2025 23:43,Normal Acidity
0.131,24.5,6.5,1.0,BAD,4/28/2025 23:43,Normal Acidity
0.129,24.9,6.45,1.0,BAD,4/28/2025 23:43,Normal Acidity
0.129,25.2,6.5,1.0,BAD,4/28/2025 23:43,Normal Acidity
0.129,25.6,6.5,1.01,BAD,4/28/2025 23:43,Normal Acidity
0.13,25.8,6.5,1.01,BAD,4/28/2025 23:43,Normal Acidity
0.127,26.2,6.5,1.03,BAD,4/28/2025 23:44,Normal Acidity
0.13,26.0,6.52,1.03,BAD,4/28/2025 23:44,Normal Acidity
0.129,25.5,6.53,1.03,BAD,4/28/2025 23:44,Normal Acidity
0.13,25.3,6.57,1.04,BAD,4/28/2025 23:44,Normal Acidity
0.131,25.4,6.59,1.0,BAD,4/28/2025 23:44,Normal Acidity
0.131,25.8,6.59,1.0,BAD,4/28/2025 23:44,Normal Acidity
0.13,25.7,6.57,1.0,BAD,4/28/2025 23:44,Normal Acidity
0.13,26.0,6.56,1.0,BAD,4/28/2025 23:44,Normal Acidity
0.13,26.0,6.58,1.0,BAD,4/28/2025 23:44,Normal Acidity
0.13,26.0,6.53,0.98,BAD,4/28/2025 23:44,Normal Acidity
0.131,26.0,6.52,1.0,BAD,4/28/2025 23:44,Normal Acidity
0.13,26.4,6.5,0.98,BAD,4/28/2025 23:44,Normal Acidity
0.13,26.0,6.48,0.97,BAD,4/28/2025 23:44,Normal Acidity
0.127,26.0,6.5,1.0,BAD,4/28/2025 23:44,Normal Acidity
0.13,26.1,6.5,1.03,BAD,4/28/2025 23:44,Normal Acidity
0.13,26.0,6.5,0.99,BAD,4/28/2025 23:44,Normal Acidity
0.133,25.6,6.5,1.0,BAD,4/28/2025 23:44,Normal Acidity
0.131,25.3,6.49,1.02,BAD,4/28/2025 23:44,Normal Acidity
0.13,25.3,6.46,0.99,BAD,4/28/2025 23:44,Normal Acidity
0.13,25.0,6.5,1.0,BAD,4/28/2025 23:44,Normal Acidity
0.13,25.2,6.5,1.0,BAD,4/28/2025 23:44,Normal Acidity
0.126,24.9,6.5,1.0,BAD,4/28/2025 23:44,Normal Acidity
0.128,24.4,6.54,1.0,BAD,4/28/2025 23:44,Normal Acidity
0.13,24.2,6.49,1.01,BAD,4/28/2025 23:44,Normal Acidity
0.13,23.8,6.53,1.0,BAD,4/28/2025 23:44,Normal Acidity
0.126,24.0,6.48,1.0,BAD,4/28/2025 23:44,Normal Acidity
0.13,24.0,6.51,0.96,BAD,4/28/2025 23:44,Normal Acidity
0.125,24.0,6.47,1.0,BAD,4/28/2025 23:44,Normal Acidity
0.13,23.5,6.5,1.02,BAD,4/28/2025 23:44,Normal Acidity
0.13,24.0,6.54,0.98,BAD,4/28/2025 23:44,Normal Acidity
0.13,24.0,6.58,1.0,BAD,4/28/2025 23:45,Normal Acidity
0.131,24.0,6.58,1.02,BAD,4/28/2025 23:45,Normal Acidity
0.132,24.0,6.61,1.05,BAD,4/28/2025 23:45,Normal Acidity
0.132,24.2,6.58,1.06,BAD,4/28/2025 23:45,Normal Acidity
0.133,24.1,6.57,1.1,BAD,4/28/2025 23:45,Normal Acidity
0.131,23.8,6.57,1.06,BAD,4/28/2025 23:45,Normal Acidity
0.13,24.0,6.54,1.08,BAD,4/28/2025 23:45,Normal Acidity
0.128,24.0,6.5,1.03,BAD,4/28/2025 23:45,Normal Acidity
0.13,24.2,6.5,1.0,BAD,4/28/2025 23:45,Normal Acidity
0.134,24.2,6.45,1.0,BAD,4/28/2025 23:45,Normal Acidity
0.133,24.3,6.5,1.0,BAD,4/28/2025 23:45,Normal Acidity
0.129,24.6,6.5,1.0,BAD,4/28/2025 23:45,Normal Acidity
0.13,24.3,6.46,1.0,BAD,4/28/2025 23:45,Normal Acidity
0.13,24.4,6.44,1.01,BAD,4/28/2025 23:45,Normal Acidity
0.133,24.0,6.5,1.0,BAD,4/28/2025 23:45,Normal Acidity
0.13,23.9,6.52,1.02,BAD,4/28/2025 23:45,Normal Acidity
0.13,24.0,6.5,1.02,BAD,4/28/2025 23:45,Normal Acidity
0.128,24.0,6.49,0.97,BAD,4/28/2025 23:45,Normal Acidity
0.125,23.7,6.52,1.0,BAD,4/28/2025 23:45,Normal Acidity
0.13,24.0,6.49,1.0,BAD,4/28/2025 23:45,Normal Acidity
0.132,24.0,6.5,1.0,BAD,4/28/2025 23:45,Normal Acidity
0.13,24.2,6.5,0.97,BAD,4/28/2025 23:45,Normal Acidity
0.126,24.6,6.48,0.99,BAD,4/28/2025 23:45,Normal Acidity
0.13,24.3,6.5,1.0,BAD,4/28/2025 23:45,Normal Acidity
0.13,24.0,6.5,1.0,BAD,4/28/2025 23:45,Normal Acidity
0.132,24.0,6.5,0.95,BAD,4/28/2025 23:45,Normal Acidity
0.134,24.0,6.45,1.0,BAD,4/28/2025 23:45,Normal Acidity
0.133,24.0,6.5,1.0,BAD,4/28/2025 23:45,Normal Acidity
0.13,24.2,6.51,0.97,BAD,4/28/2025 23:45,Normal Acidity
0.13,24.6,6.53,0.93,BAD,4/28/2025 23:45,Normal Acidity
0.13,24.4,6.53,1.0,BAD,4/28/2025 23:46,Normal Acidity
0.127,24.2,6.49,1.0,BAD,4/28/2025 23:46,Normal Acidity
0.13,23.9,6.5,1.0,BAD,4/28/2025 23:46,Normal Acidity
0.13,24.0,6.52,1.0,BAD,4/28/2025 23:46,Normal Acidity
0.13,23.5,6.5,1.0,BAD,4/28/2025 23:46,Normal Acidity
0.131,24.0,6.45,0.99,BAD,4/28/2025 23:46,Normal Acidity
0.128,24.0,6.5,0.99,BAD,4/28/2025 23:46,Normal Acidity
0.13,23.7,6.5,0.97,BAD,4/28/2025 23:46,Normal Acidity
0.13,24.0,6.52,1.0,BAD,4/28/2025 23:46,Normal Acidity
0.133,24.0,6.5,1.0,BAD,4/28/2025 23:46,Normal Acidity
0.135,24.3,6.5,0.95,BAD,4/28/2025 23:46,Normal Acidity
0.135,23.9,6.5,1.0,BAD,4/28/2025 23:46,Normal Acidity
0.138,24.0,6.54,1.0,BAD,4/28/2025 23:46,Normal Acidity
0.136,23.9,6.64,0.97,BAD,4/28/2025 23:47,Normal Acidity
0.138,24.0,6.59,1.0,BAD,4/28/2025 23:47,Normal Acidity
0.139,24.0,6.7,1.0,BAD,4/28/2025 23:47,Normal Acidity
0.138,24.3,6.73,1.0,BAD,4/28/2025 23:47,Normal Acidity
0.139,24.0,6.8,1.0,BAD,4/28/2025 23:47,Normal Acidity
0.138,24.3,6.75,1.0,BAD,4/28/2025 23:47,Normal Acidity
0.139,23.5,6.84,1.0,BAD,4/28/2025 23:48,Normal Acidity
0.139,24.0,6.81,1.0,BAD,4/28/2025 23:48,Normal Acidity
0.139,24.0,6.81,1.02,BAD,4/28/2025 23:48,Normal Acidity
0.136,24.0,6.72,1.0,BAD,4/28/2025 23:48,Normal Acidity
0.132,24.0,6.68,1.0,BAD,4/28/2025 23:48,Normal Acidity
0.129,24.4,6.63,1.0,BAD,4/28/2025 23:48,Low Acidity
0.127,24.8,6.65,1.0,BAD,4/28/2025 23:48,Low Acidity
0.13,24.9,6.62,0.96,BAD,4/28/2025 23:48,Low Acidity
0.13,24.6,6.58,1.0,BAD,4/28/2025 23:48,Normal Acidity
0.127,24.8,6.58,1.0,BAD,4/28/2025 23:48,Normal Acidity
0.13,25.2,6.55,1.01,BAD,4/28/2025 23:48,Normal Acidity
0.13,25.3,6.56,1.0,BAD,4/28/2025 23:48,Normal Acidity
0.13,25.3,6.57,1.0,BAD,4/28/2025 23:48,Normal Acidity
0.132,25.5,6.58,1.0,BAD,4/28/2025 23:49,Normal Acidity
0.129,25.1,6.55,1.03,BAD,4/28/2025 23:49,Normal Acidity
0.133,24.7,6.59,1.07,BAD,4/28/2025 23:49,Normal Acidity
0.128,24.6,6.56,1.09,BAD,4/28/2025 23:49,Normal Acidity
0.13,24.6,6.59,1.12,BAD,4/28/2025 23:49,Normal Acidity
0.127,24.7,6.54,1.09,BAD,4/28/2025 23:49,Normal Acidity
0.13,24.3,6.49,1.04,BAD,4/28/2025 23:49,Normal Acidity
0.13,24.3,6.52,0.99,BAD,4/28/2025 23:49,Normal Acidity
0.13,24.0,6.48,0.95,BAD,4/28/2025 23:49,Normal Acidity
0.125,24.3,6.5,1.0,BAD,4/28/2025 23:49,Normal Acidity
0.13,23.8,6.46,1.0,BAD,4/28/2025 23:49,Normal Acidity
0.134,24.2,6.5,1.03,BAD,4/28/2025 23:49,Normal Acidity
0.129,24.0,6.49,1.05,BAD,4/28/2025 23:49,Normal Acidity
0.127,24.0,6.5,1.08,BAD,4/28/2025 23:49,Normal Acidity
0.13,24.0,6.45,1.11,BAD,4/28/2025 23:49,Normal Acidity
0.13,24.0,6.5,1.15,BAD,4/28/2025 23:49,Normal Acidity
0.125,24.0,6.45,1.15,BAD,4/28/2025 23:49,Normal Acidity
0.13,23.7,6.5,1.14,BAD,4/28/2025 23:49,Normal Acidity
0.134,24.0,6.48,1.16,BAD,4/28/2025 23:49,Normal Acidity
0.135,24.0,6.5,1.13,BAD,4/28/2025 23:49,Normal Acidity
0.131,24.0,6.54,1.16,BAD,4/28/2025 23:49,Normal Acidity
0.126,24.0,6.58,1.19,BAD,4/28/2025 23:49,Normal Acidity
0.13,23.6,6.53,1.19,BAD,4/28/2025 23:49,Normal Acidity
0.133,24.0,6.54,1.21,BAD,4/28/2025 23:49,Normal Acidity
0.13,23.7,6.5,1.21,BAD,4/28/2025 23:49,Normal Acidity
0.13,24.0,6.5,1.24,BAD,4/28/2025 23:49,Normal Acidity
0.13,24.0,6.47,1.22,BAD,4/28/2025 23:49,Normal Acidity
0.13,24.0,6.49,1.18,BAD,4/28/2025 23:49,Normal Acidity
0.13,23.9,6.47,1.19,BAD,4/28/2025 23:49,Normal Acidity
0.126,24.0,6.5,1.2,BAD,4/28/2025 23:49,Normal Acidity
0.13,24.0,6.51,1.2,BAD,4/28/2025 23:50,Normal Acidity
0.13,24.0,6.53,1.17,BAD,4/28/2025 23:50,Normal Acidity
0.125,24.0,6.5,1.16,BAD,4/28/2025 23:50,Normal Acidity
0.13,24.0,6.49,1.18,BAD,4/28/2025 23:50,Normal Acidity
0.134,24.0,6.51,1.2,BAD,4/28/2025 23:50,Normal Acidity
0.132,24.3,6.53,1.2,BAD,4/28/2025 23:50,Normal Acidity
0.13,23.9,6.49,1.15,BAD,4/28/2025 23:50,Normal Acidity
0.13,24.2,6.53,1.12,BAD,4/28/2025 23:50,Normal Acidity
0.129,24.0,6.57,1.13,BAD,4/28/2025 23:50,Normal Acidity
0.13,23.7,6.59,1.17,BAD,4/28/2025 23:50,Normal Acidity
0.13,24.0,6.61,1.14,BAD,4/28/2025 23:50,Normal Acidity
0.125,23.8,6.62,1.1,BAD,4/28/2025 23:50,Normal Acidity
0.13,24.0,6.64,1.06,BAD,4/28/2025 23:50,Normal Acidity
0.13,24.2,6.65,1.02,BAD,4/28/2025 23:50,Normal Acidity
0.128,24.2,6.65,0.97,BAD,4/28/2025 23:50,Low Acidity
0.13,24.0,6.64,1.0,BAD,4/28/2025 23:50,Low Acidity
0.132,24.0,6.63,0.99,BAD,4/28/2025 23:50,Normal Acidity
0.127,24.3,6.61,1.0,BAD,4/28/2025 23:50,Low Acidity
0.13,24.1,6.62,1.0,BAD,4/28/2025 23:50,Low Acidity
0.13,24.0,6.63,1.0,BAD,4/28/2025 23:50,Low Acidity
0.13,24.0,6.64,1.0,BAD,4/28/2025 23:50,Low Acidity
0.13,24.4,6.63,1.0,BAD,4/28/2025 23:50,Low Acidity
0.13,24.0,6.66,1.0,BAD,4/28/2025 23:50,Low Acidity
0.13,24.0,6.63,0.95,BAD,4/28/2025 23:50,Low Acidity
0.128,24.0,6.66,1.0,BAD,4/28/2025 23:50,Low Acidity
0.13,24.0,6.67,0.99,BAD,4/28/2025 23:50,Low Acidity
0.129,24.0,6.71,1.0,BAD,4/28/2025 23:50,Low Acidity
0.125,23.7,6.74,1.0,BAD,4/28/2025 23:50,Low Acidity
0.13,24.0,6.74,1.03,BAD,4/28/2025 23:50,Normal Acidity
0.125,23.6,6.74,1.0,BAD,4/28/2025 23:50,Low Acidity
0.13,24.0,6.78,1.0,BAD,4/28/2025 23:51,Low Acidity
0.126,24.0,6.8,1.0,BAD,4/28/2025 23:51,Low Acidity
0.13,24.0,6.79,1.01,BAD,4/28/2025 23:51,Normal Acidity
0.13,24.0,6.79,1.04,BAD,4/29/2025 0:47,Normal Acidity
0.13,24.2,6.83,1.0,BAD,4/29/2025 0:47,Low Acidity
0.13,24.0,6.85,1.0,BAD,4/29/2025 0:47,Low Acidity
0.133,24.0,6.8,1.0,BAD,4/29/2025 0:47,Normal Acidity
0.13,24.0,6.84,1.0,BAD,4/29/2025 0:47,Low Acidity
0.13,24.4,6.8,1.0,BAD,4/29/2025 0:47,Low Acidity
0.132,24.2,6.8,0.95,BAD,4/29/2025 0:47,Normal Acidity
0.135,24.0,6.83,1.0,BAD,4/29/2025 0:47,Normal Acidity
0.137,24.4,6.8,0.99,BAD,4/29/2025 0:47,Normal Acidity
0.137,24.0,6.79,0.94,BAD,4/29/2025 0:47,Normal Acidity
0.138,23.9,6.79,1.0,BAD,4/29/2025 0:47,Normal Acidity
0.139,23.8,6.81,0.95,BAD,4/29/2025 0:47,Normal Acidity
0.134,24.0,6.8,1.0,BAD,4/29/2025 0:47,Normal Acidity
0.13,24.0,6.79,1.0,BAD,4/29/2025 0:47,Low Acidity
0.128,24.0,6.8,0.97,BAD,4/29/2025 0:47,Low Acidity
0.13,23.6,6.8,1.0,BAD,4/29/2025 0:47,Low Acidity
0.13,24.0,6.83,1.0,BAD,4/29/2025 0:47,Low Acidity
0.13,24.0,6.79,1.04,BAD,4/29/2025 0:47,Normal Acidity
0.16,25.1,6.66,1.22,ACCEPTABLE,4/29/2025 0:47,Normal Acidity
0.164,25.1,6.63,1.2,ACCEPTABLE,4/29/2025 0:47,Normal Acidity
0.168,24.8,6.63,1.16,ACCEPTABLE,4/29/2025 0:47,Normal Acidity
0.164,24.7,6.62,1.14,ACCEPTABLE,4/29/2025 0:47,Normal Acidity
0.168,24.5,6.65,1.1,ACCEPTABLE,4/29/2025 0:47,Normal Acidity
0.168,24.6,6.65,1.06,ACCEPTABLE,4/29/2025 0:47,Normal Acidity
0.168,24.9,6.65,1.07,ACCEPTABLE,4/29/2025 0:47,Normal Acidity
0.171,25.1,6.67,1.09,SPOILED,4/29/2025 0:48,Normal Acidity
0.175,25.1,6.64,1.06,SPOILED,4/29/2025 0:48,Normal Acidity
0.174,25.4,6.65,1.06,SPOILED,4/29/2025 0:48,Normal Acidity
0.176,25.1,6.6,1.08,SPOILED,4/29/2025 0:48,Normal Acidity
0.171,25.2,6.6,1.06,SPOILED,4/29/2025 0:48,Normal Acidity
0.171,25.3,6.63,1.05,SPOILED,4/29/2025 0:48,Normal Acidity
0.172,25.6,6.58,1.07,SPOILED,4/29/2025 0:48,Normal Acidity
0.169,25.6,6.56,1.1,ACCEPTABLE,4/29/2025 0:48,Normal Acidity
0.169,25.2,6.55,1.11,ACCEPTABLE,4/29/2025 0:48,Normal Acidity
0.165,25.4,6.55,1.07,ACCEPTABLE,4/29/2025 0:48,Normal Acidity
0.161,25.7,6.57,1.03,ACCEPTABLE,4/29/2025 0:48,Normal Acidity
0.14,24.0,6.69,1.0,BAD,4/29/2025 0:48,Normal Acidity
0.135,24.0,6.67,0.99,BAD,4/29/2025 0:48,Normal Acidity
0.132,24.0,6.71,1.0,BAD,4/29/2025 0:48,Normal Acidity
0.13,23.5,6.66,1.0,BAD,4/29/2025 0:48,Low Acidity
0.131,24.0,6.67,1.0,BAD,4/29/2025 0:48,Normal Acidity
0.132,24.0,6.7,1.0,BAD,4/29/2025 0:48,Normal Acidity
0.13,24.0,6.7,1.0,BAD,4/29/2025 0:49,Low Acidity
0.134,24.0,6.67,1.0,BAD,4/29/2025 0:49,Normal Acidity
0.137,24.0,6.69,1.0,BAD,4/29/2025 0:49,Normal Acidity
0.132,24.0,6.64,1.0,BAD,4/29/2025 0:49,Normal Acidity
0.134,24.0,6.68,1.02,BAD,4/29/2025 0:49,Normal Acidity
0.13,23.7,6.68,0.98,BAD,4/29/2025 0:49,Low Acidity
0.13,24.1,6.67,1.0,BAD,4/29/2025 0:49,Low Acidity
0.125,24.3,6.7,1.0,BAD,4/29/2025 0:49,Low Acidity
0.13,23.9,6.66,0.95,BAD,4/29/2025 0:49,Low Acidity
0.132,24.0,6.65,1.0,BAD,4/29/2025 0:49,Normal Acidity
0.132,24.0,6.66,0.96,BAD,4/29/2025 0:49,Normal Acidity
0.13,24.0,6.62,1.0,BAD,4/29/2025 0:49,Low Acidity
0.13,23.8,6.58,1.02,BAD,4/29/2025 0:49,Normal Acidity
0.13,24.0,6.59,1.03,BAD,4/29/2025 0:49,Normal Acidity
0.129,24.0,6.55,1.06,BAD,4/29/2025 0:49,Normal Acidity
0.13,24.4,6.55,1.1,BAD,4/29/2025 0:49,Normal Acidity
0.13,24.3,6.5,1.08,BAD,4/29/2025 0:49,Normal Acidity
0.126,24.4,6.5,1.05,BAD,4/29/2025 0:49,Normal Acidity
0.13,24.8,6.48,1.04,BAD,4/29/2025 0:49,Normal Acidity
0.13,24.6,6.5,1.06,BAD,4/29/2025 0:49,Normal Acidity
0.128,24.2,6.52,1.08,BAD,4/29/2025 0:49,Normal Acidity
0.13,24.1,6.51,1.08,BAD,4/29/2025 0:49,Normal Acidity
0.126,23.7,6.5,1.12,BAD,4/29/2025 0:49,Normal Acidity
0.13,24.0,6.46,1.12,BAD,4/29/2025 0:49,Normal Acidity
0.13,24.0,6.5,1.09,BAD,4/29/2025 0:49,Normal Acidity
0.13,24.0,6.5,1.04,BAD,4/29/2025 0:49,Normal Acidity
0.132,24.0,6.51,1.08,BAD,4/29/2025 0:49,Normal Acidity
0.13,23.7,6.53,1.03,BAD,4/29/2025 0:49,Normal Acidity
0.13,24.0,6.5,1.05,BAD,4/29/2025 0:49,Normal Acidity
0.13,24.0,6.5,1.06,BAD,4/29/2025 0:49,Normal Acidity
0.13,24.0,6.54,1.02,BAD,4/29/2025 0:50,Normal Acidity
0.13,24.0,6.49,1.0,BAD,4/29/2025 0:50,Normal Acidity
0.13,23.8,6.5,1.0,BAD,4/29/2025 0:50,Normal Acidity
0.13,24.0,6.54,1.0,BAD,4/29/2025 0:50,Normal Acidity
0.132,24.0,6.49,1.0,BAD,4/29/2025 0:50,Normal Acidity
0.128,24.0,6.5,1.0,BAD,4/29/2025 0:50,Normal Acidity
0.13,24.0,6.5,1.0,BAD,4/29/2025 0:50,Normal Acidity
0.13,24.0,6.5,1.0,BAD,4/29/2025 0:50,Normal Acidity
0.13,23.9,6.46,1.0,BAD,4/29/2025 0:50,Normal Acidity
0.127,24.0,6.5,1.02,BAD,4/29/2025 0:50,Normal Acidity
0.13,24.0,6.52,1.0,BAD,4/29/2025 0:50,Normal Acidity
0.134,24.0,6.47,1.0,BAD,4/29/2025 0:50,Normal Acidity
0.133,23.6,6.5,1.0,BAD,4/29/2025 0:50,Normal Acidity
0.13,24.0,6.52,1.0,BAD,4/29/2025 0:50,Normal Acidity
0.128,24.1,6.52,1.04,BAD,4/29/2025 0:50,Normal Acidity
0.13,23.9,6.52,1.03,BAD,4/29/2025 0:50,Normal Acidity
0.13,23.6,6.47,1.0,BAD,4/29/2025 0:50,Normal Acidity
0.13,24.0,6.5,1.02,BAD,4/29/2025 0:50,Normal Acidity
0.13,24.0,6.53,0.98,BAD,4/29/2025 0:50,Normal Acidity
0.134,24.0,6.5,1.0,BAD,4/29/2025 0:50,Normal Acidity
0.129,24.0,6.5,1.0,BAD,4/29/2025 0:50,Normal Acidity
0.128,24.0,6.5,1.0,BAD,4/29/2025 0:50,Normal Acidity
0.13,24.2,6.5,1.0,BAD,4/29/2025 0:50,Normal Acidity
0.13,24.0,6.5,1.0,BAD,4/29/2025 0:50,Normal Acidity
0.13,23.8,6.5,1.0,BAD,4/29/2025 0:50,Normal Acidity
0.134,23.8,6.5,0.99,BAD,4/29/2025 0:50,Normal Acidity
0.13,24.0,6.5,0.98,BAD,4/29/2025 0:50,Normal Acidity
0.133,24.0,6.53,1.0,BAD,4/29/2025 0:50,Normal Acidity
0.128,24.2,6.5,1.0,BAD,4/29/2025 0:50,Normal Acidity
0.126,23.8,6.5,1.0,BAD,4/29/2025 0:50,Normal Acidity
0.13,24.0,6.5,0.96,BAD,4/29/2025 0:51,Normal Acidity
0.129,23.9,6.5,1.0,BAD,4/29/2025 0:51,Normal Acidity
0.13,24.0,6.46,1.0,BAD,4/29/2025 0:51,Normal Acidity
0.13,23.8,6.5,0.97,BAD,4/29/2025 0:51,Normal Acidity
0.134,23.9,6.5,1.0,BAD,4/29/2025 0:51,Normal Acidity
0.137,24.0,6.5,0.99,BAD,4/29/2025 0:51,Normal Acidity
0.128,24.2,6.52,1.08,BAD,5/2/2025 22:42,Normal Acidity
0.13,24.1,6.51,1.08,BAD,5/2/2025 22:42,Normal Acidity
0.126,23.7,6.5,1.12,BAD,5/2/2025 22:42,Normal Acidity
0.13,24.0,6.46,1.12,BAD,5/2/2025 22:42,Normal Acidity
0.13,24.0,6.5,1.09,BAD,5/2/2025 22:42,Normal Acidity
0.13,24.0,6.5,1.04,BAD,5/2/2025 22:42,Normal Acidity
0.132,24.0,6.51,1.08,BAD,5/2/2025 22:42,Normal Acidity
0.13,23.7,6.53,1.03,BAD,5/2/2025 22:42,Normal Acidity
0.13,24.0,6.5,1.05,BAD,5/2/2025 22:42,Normal Acidity
0.13,24.0,6.5,1.06,BAD,5/2/2025 22:42,Normal Acidity
0.13,24.0,6.54,1.02,BAD,5/2/2025 22:42,Normal Acidity
